2025-08-19 22:43:52,035 INFO [探索] matcha cafe WA | start=1
2025-08-19 22:43:54,010 INFO [探索] matcha latte cafe NY | start=21
2025-08-19 22:43:54,010 INFO [探索] matcha cafe NY | start=1
2025-08-19 22:43:54,010 INFO [探索] matcha cafe NY | start=11
2025-08-19 22:43:54,010 INFO [探索] matcha cafe NY | start=21
2025-08-19 22:43:54,010 INFO [探索] matcha latte cafe TX | start=1
2025-08-19 22:43:54,011 INFO [探索] matcha latte cafe TX | start=11
2025-08-19 22:43:54,011 INFO [探索] matcha latte cafe TX | start=21
2025-08-19 22:43:54,011 INFO [探索] matcha cafe TX | start=1
2025-08-19 22:43:54,011 INFO [探索] matcha cafe TX | start=11
2025-08-19 22:43:54,011 INFO [探索] matcha cafe TX | start=21
2025-08-19 22:43:54,011 INFO [探索] matcha latte cafe WA | start=1
2025-08-19 22:43:54,011 INFO [探索] matcha latte cafe WA | start=11
2025-08-19 22:43:54,011 INFO [探索] matcha latte cafe WA | start=21
2025-08-19 22:43:54,012 INFO [探索] matcha cafe WA | start=1
2025-08-19 22:43:54,012 INFO [探索] matcha cafe WA | start=11
2025-08-19 22:43:54,012 INFO [探索] matcha cafe WA | start=21
2025-08-19 22:43:54,012 INFO [探索] matcha latte cafe IL | start=1
2025-08-19 22:43:54,012 INFO [探索] matcha latte cafe IL | start=11
2025-08-19 22:43:54,012 INFO [探索] matcha latte cafe IL | start=21
2025-08-19 22:43:54,012 INFO [探索] matcha cafe IL | start=1
2025-08-19 22:43:54,012 INFO [探索] matcha cafe IL | start=11
2025-08-19 22:43:54,012 INFO [探索] matcha cafe IL | start=21
2025-08-19 22:43:54,012 INFO [探索] matcha latte cafe FL | start=1
2025-08-19 22:43:54,013 INFO [探索] matcha latte cafe FL | start=11
2025-08-19 22:43:54,013 INFO [探索] matcha latte cafe FL | start=21
2025-08-19 22:43:54,013 INFO [探索] matcha cafe FL | start=1
2025-08-19 22:43:54,013 INFO [探索] matcha cafe FL | start=11
2025-08-19 22:43:54,013 INFO [探索] matcha cafe FL | start=21
2025-08-19 22:43:54,013 INFO [探索] matcha latte cafe CA | start=1
2025-08-19 22:43:54,013 INFO [探索] matcha latte cafe CA | start=11
2025-08-19 22:43:54,013 INFO [探索] matcha latte cafe CA | start=21
2025-08-19 22:43:54,013 INFO [探索] matcha cafe CA | start=1
2025-08-19 22:43:54,013 INFO [探索] matcha cafe CA | start=11
2025-08-19 22:43:54,013 INFO [探索] matcha cafe CA | start=21
2025-08-19 22:43:54,014 INFO [探索] matcha latte cafe NY | start=1
2025-08-19 22:43:54,014 INFO [探索] matcha latte cafe NY | start=11
2025-08-19 22:43:54,014 INFO [探索] matcha latte cafe NY | start=21
2025-08-19 22:43:54,014 INFO [探索] matcha cafe NY | start=1
2025-08-19 22:43:54,014 INFO [探索] matcha cafe NY | start=11
2025-08-19 22:43:54,014 INFO [探索] matcha cafe NY | start=21
2025-08-19 22:43:54,014 INFO [探索] matcha latte cafe TX | start=1
2025-08-19 22:43:54,014 INFO [探索] matcha latte cafe TX | start=11
2025-08-19 22:43:54,014 INFO [探索] matcha latte cafe TX | start=21
2025-08-19 22:43:54,014 INFO [探索] matcha cafe TX | start=1
2025-08-19 22:43:54,015 INFO [探索] matcha cafe TX | start=11
2025-08-19 22:43:54,015 INFO [探索] matcha cafe TX | start=21
2025-08-19 22:43:54,015 INFO [探索] matcha latte cafe WA | start=1
2025-08-19 22:43:54,015 INFO [探索] matcha latte cafe WA | start=11
2025-08-19 22:43:54,015 INFO [探索] matcha latte cafe WA | start=21
2025-08-19 22:43:54,015 INFO [探索] matcha cafe WA | start=1
2025-08-19 22:43:54,015 INFO [探索] matcha cafe WA | start=11
2025-08-19 22:43:54,015 INFO [探索] matcha cafe WA | start=21
2025-08-19 22:43:54,015 INFO [探索] matcha latte cafe IL | start=1
2025-08-19 22:43:54,015 INFO [探索] matcha latte cafe IL | start=11
2025-08-19 22:43:54,015 INFO [探索] matcha latte cafe IL | start=21
2025-08-19 22:43:54,015 INFO [探索] matcha cafe IL | start=1
2025-08-19 22:43:54,016 INFO [探索] matcha cafe IL | start=11
2025-08-19 22:43:54,016 INFO [探索] matcha cafe IL | start=21
2025-08-19 22:43:54,016 INFO [探索] matcha latte cafe FL | start=1
2025-08-19 22:43:54,016 INFO [探索] matcha latte cafe FL | start=11
2025-08-19 22:43:54,016 INFO [探索] matcha latte cafe FL | start=21
2025-08-19 22:43:54,016 INFO [探索] matcha cafe FL | start=1
2025-08-19 22:43:54,016 INFO [探索] matcha cafe FL | start=11
2025-08-19 22:43:54,016 INFO [探索] matcha cafe FL | start=21
2025-08-19 22:43:54,016 INFO [探索] matcha latte cafe CA | start=1
2025-08-19 22:43:54,016 INFO [探索] matcha latte cafe CA | start=11
2025-08-19 22:43:54,016 INFO [探索] matcha latte cafe CA | start=21
2025-08-19 22:43:54,017 INFO [探索] matcha cafe CA | start=1
2025-08-19 22:43:54,017 INFO [探索] matcha cafe CA | start=11
2025-08-19 22:43:54,017 INFO [探索] matcha cafe CA | start=21
2025-08-19 22:43:54,017 INFO [探索] matcha latte cafe NY | start=1
2025-08-19 22:43:54,017 INFO [探索] matcha latte cafe NY | start=11
2025-08-19 22:43:54,017 INFO [探索] matcha latte cafe NY | start=21
2025-08-19 22:43:54,017 INFO [探索] matcha cafe NY | start=1
2025-08-19 22:43:54,017 INFO [探索] matcha cafe NY | start=11
2025-08-19 22:43:54,017 INFO [探索] matcha cafe NY | start=21
2025-08-19 22:43:54,017 INFO [探索] matcha latte cafe TX | start=1
2025-08-19 22:43:54,017 INFO [探索] matcha latte cafe TX | start=11
2025-08-19 22:43:54,017 INFO [探索] matcha latte cafe TX | start=21
2025-08-19 22:43:54,018 INFO [探索] matcha cafe TX | start=1
2025-08-19 22:43:54,018 INFO [探索] matcha cafe TX | start=11
2025-08-19 22:43:54,018 INFO [探索] matcha cafe TX | start=21
2025-08-19 22:43:54,018 INFO [探索] matcha latte cafe WA | start=1
2025-08-19 22:43:54,018 INFO [探索] matcha latte cafe WA | start=11
2025-08-19 22:43:54,018 INFO [探索] matcha latte cafe WA | start=21
2025-08-19 22:43:54,018 INFO [探索] matcha cafe WA | start=1
2025-08-19 22:43:54,018 INFO [探索] matcha cafe WA | start=11
2025-08-19 22:43:54,018 INFO [探索] matcha cafe WA | start=21
2025-08-19 22:43:54,018 INFO [探索] matcha latte cafe IL | start=1
2025-08-19 22:43:54,018 INFO [探索] matcha latte cafe IL | start=11
2025-08-19 22:43:54,019 INFO [探索] matcha latte cafe IL | start=21
2025-08-19 22:43:54,019 INFO [探索] matcha cafe IL | start=1
2025-08-19 22:43:54,019 INFO [探索] matcha cafe IL | start=11
2025-08-19 22:43:54,019 INFO [探索] matcha cafe IL | start=21
2025-08-19 22:43:54,019 INFO [探索] matcha latte cafe FL | start=1
2025-08-19 22:43:54,019 INFO [探索] matcha latte cafe FL | start=11
2025-08-19 22:43:54,019 INFO [探索] matcha latte cafe FL | start=21
2025-08-19 22:43:54,019 INFO [探索] matcha cafe FL | start=1
2025-08-19 22:43:54,019 INFO [探索] matcha cafe FL | start=11
2025-08-19 22:43:54,019 INFO [探索] matcha cafe FL | start=21
2025-08-19 22:43:54,019 INFO [探索] matcha latte cafe CA | start=1
2025-08-19 22:43:54,019 INFO [探索] matcha latte cafe CA | start=11
2025-08-19 22:43:54,020 INFO [探索] matcha latte cafe CA | start=21
2025-08-19 22:43:54,020 INFO [探索] matcha cafe CA | start=1
2025-08-19 22:43:54,020 INFO [探索] matcha cafe CA | start=11
2025-08-19 22:43:54,020 INFO [探索] matcha cafe CA | start=21
2025-08-19 22:43:54,020 INFO [探索] matcha latte cafe NY | start=1
2025-08-19 22:43:54,020 INFO [探索] matcha latte cafe NY | start=11
2025-08-19 22:43:54,020 INFO [探索] matcha latte cafe NY | start=21
2025-08-19 22:43:54,020 INFO [探索] matcha cafe NY | start=1
2025-08-19 22:43:54,020 INFO [探索] matcha cafe NY | start=11
2025-08-19 22:43:54,020 INFO [探索] matcha cafe NY | start=21
2025-08-19 22:43:54,020 INFO [探索] matcha latte cafe TX | start=1
2025-08-19 22:43:54,021 INFO [探索] matcha latte cafe TX | start=11
2025-08-19 22:43:54,021 INFO [探索] matcha latte cafe TX | start=21
2025-08-19 22:43:54,021 INFO [探索] matcha cafe TX | start=1
2025-08-19 22:43:54,021 INFO [探索] matcha cafe TX | start=11
2025-08-19 22:43:54,021 INFO [探索] matcha cafe TX | start=21
2025-08-19 22:43:54,021 INFO [探索] matcha latte cafe WA | start=1
2025-08-19 22:43:54,021 INFO [探索] matcha latte cafe WA | start=11
2025-08-19 22:43:54,021 INFO [探索] matcha latte cafe WA | start=21
2025-08-19 22:43:54,021 INFO [探索] matcha cafe WA | start=1
2025-08-19 22:43:54,021 INFO [探索] matcha cafe WA | start=11
2025-08-19 22:43:54,021 INFO [探索] matcha cafe WA | start=21
2025-08-19 22:43:54,022 INFO [探索] matcha latte cafe IL | start=1
2025-08-19 22:43:54,022 INFO [探索] matcha latte cafe IL | start=11
2025-08-19 22:43:54,022 INFO [探索] matcha latte cafe IL | start=21
2025-08-19 22:43:54,022 INFO [探索] matcha cafe IL | start=1
2025-08-19 22:43:54,022 INFO [探索] matcha cafe IL | start=11
2025-08-19 22:43:54,022 INFO [探索] matcha cafe IL | start=21
2025-08-19 22:43:54,022 INFO [探索] matcha latte cafe FL | start=1
2025-08-19 22:43:54,022 INFO [探索] matcha latte cafe FL | start=11
2025-08-19 22:43:54,022 INFO [探索] matcha latte cafe FL | start=21
2025-08-19 22:43:54,022 INFO [探索] matcha cafe FL | start=1
2025-08-19 22:43:54,022 INFO [探索] matcha cafe FL | start=11
2025-08-19 22:43:54,023 INFO [探索] matcha cafe FL | start=21
2025-08-19 22:43:54,023 INFO [探索] matcha latte cafe CA | start=1
2025-08-19 22:43:54,023 INFO [探索] matcha latte cafe CA | start=11
2025-08-19 22:43:54,023 INFO [探索] matcha latte cafe CA | start=21
2025-08-19 22:43:54,023 INFO [探索] matcha cafe CA | start=1
2025-08-19 22:43:54,023 INFO [探索] matcha cafe CA | start=11
2025-08-19 22:43:54,023 INFO [探索] matcha cafe CA | start=21
2025-08-19 22:43:54,023 INFO [探索] matcha latte cafe NY | start=1
2025-08-19 22:43:54,023 INFO [探索] matcha latte cafe NY | start=11
2025-08-19 22:43:54,023 INFO [探索] matcha latte cafe NY | start=21
2025-08-19 22:43:54,023 INFO [探索] matcha cafe NY | start=1
2025-08-19 22:43:54,023 INFO [探索] matcha cafe NY | start=11
2025-08-19 22:43:54,024 INFO [探索] matcha cafe NY | start=21
2025-08-19 22:43:54,024 INFO [探索] matcha latte cafe TX | start=1
2025-08-19 22:43:54,024 INFO [探索] matcha latte cafe TX | start=11
2025-08-19 22:43:54,024 INFO [探索] matcha latte cafe TX | start=21
2025-08-19 22:43:54,024 INFO [探索] matcha cafe TX | start=1
2025-08-19 22:43:54,024 INFO [探索] matcha cafe TX | start=11
2025-08-19 22:43:54,024 INFO [探索] matcha cafe TX | start=21
2025-08-19 22:43:54,024 INFO [探索] matcha latte cafe WA | start=1
2025-08-19 22:43:54,024 INFO [探索] matcha latte cafe WA | start=11
2025-08-19 22:43:54,024 INFO [探索] matcha latte cafe WA | start=21
2025-08-19 22:43:54,024 INFO [探索] matcha cafe WA | start=1
2025-08-19 22:43:54,024 INFO [探索] matcha cafe WA | start=11
2025-08-19 22:43:54,025 INFO [探索] matcha cafe WA | start=21
2025-08-19 22:43:54,025 INFO [探索] matcha latte cafe IL | start=1
2025-08-19 22:43:54,025 INFO [探索] matcha latte cafe IL | start=11
2025-08-19 22:43:54,025 INFO [探索] matcha latte cafe IL | start=21
2025-08-19 22:43:54,025 INFO [探索] matcha cafe IL | start=1
2025-08-19 22:43:54,025 INFO [探索] matcha cafe IL | start=11
2025-08-19 22:43:54,025 INFO [探索] matcha cafe IL | start=21
2025-08-19 22:43:54,025 INFO [探索] matcha latte cafe FL | start=1
2025-08-19 22:43:54,025 INFO [探索] matcha latte cafe FL | start=11
2025-08-19 22:43:54,025 INFO [探索] matcha latte cafe FL | start=21
2025-08-19 22:43:54,025 INFO [探索] matcha cafe FL | start=1
2025-08-19 22:43:54,026 INFO [探索] matcha cafe FL | start=11
2025-08-19 22:43:54,026 INFO [探索] matcha cafe FL | start=21
2025-08-19 22:43:54,026 INFO [探索] matcha latte cafe CA | start=1
2025-08-19 22:43:54,026 INFO [探索] matcha latte cafe CA | start=11
2025-08-19 22:43:54,026 INFO [探索] matcha latte cafe CA | start=21
2025-08-19 22:43:54,026 INFO [探索] matcha cafe CA | start=1
2025-08-19 22:43:54,026 INFO [探索] matcha cafe CA | start=11
2025-08-19 22:43:54,026 INFO [探索] matcha cafe CA | start=21
2025-08-19 22:43:54,026 INFO [探索] matcha latte cafe NY | start=1
2025-08-19 22:43:54,026 INFO [探索] matcha latte cafe NY | start=11
2025-08-19 22:43:54,026 INFO [探索] matcha latte cafe NY | start=21
2025-08-19 22:43:54,026 INFO [探索] matcha cafe NY | start=1
2025-08-19 22:43:54,027 INFO [探索] matcha cafe NY | start=11
2025-08-19 22:43:54,027 INFO [探索] matcha cafe NY | start=21
2025-08-19 22:43:54,027 INFO [探索] matcha latte cafe TX | start=1
2025-08-19 22:43:54,027 INFO [探索] matcha latte cafe TX | start=11
2025-08-19 22:43:54,027 INFO [探索] matcha latte cafe TX | start=21
2025-08-19 22:43:54,027 INFO [探索] matcha cafe TX | start=1
2025-08-19 22:43:54,027 INFO [探索] matcha cafe TX | start=11
2025-08-19 22:43:54,027 INFO [探索] matcha cafe TX | start=21
2025-08-19 22:43:54,027 INFO [探索] matcha latte cafe WA | start=1
2025-08-19 22:43:54,028 INFO [探索] matcha latte cafe WA | start=11
2025-08-19 22:43:54,028 INFO [探索] matcha latte cafe WA | start=21
2025-08-19 22:43:54,028 INFO [探索] matcha cafe WA | start=1
2025-08-19 22:43:54,028 INFO [探索] matcha cafe WA | start=11
2025-08-19 22:43:54,028 INFO [探索] matcha cafe WA | start=21
2025-08-19 22:43:54,028 INFO [探索] matcha latte cafe IL | start=1
2025-08-19 22:43:54,028 INFO [探索] matcha latte cafe IL | start=11
2025-08-19 22:43:54,028 INFO [探索] matcha latte cafe IL | start=21
2025-08-19 22:43:54,028 INFO [探索] matcha cafe IL | start=1
2025-08-19 22:43:54,028 INFO [探索] matcha cafe IL | start=11
2025-08-19 22:43:54,029 INFO [探索] matcha cafe IL | start=21
2025-08-19 22:43:54,029 INFO [探索] matcha latte cafe FL | start=1
2025-08-19 22:43:54,029 INFO [探索] matcha latte cafe FL | start=11
2025-08-19 22:43:54,029 INFO [探索] matcha latte cafe FL | start=21
2025-08-19 22:43:54,029 INFO [探索] matcha cafe FL | start=1
2025-08-19 22:43:54,029 INFO [探索] matcha cafe FL | start=11
2025-08-19 22:43:54,029 INFO [探索] matcha cafe FL | start=21
2025-08-19 22:43:54,029 INFO [探索] matcha latte cafe CA | start=1
2025-08-19 22:43:54,029 INFO [探索] matcha latte cafe CA | start=11
2025-08-19 22:43:54,029 INFO [探索] matcha latte cafe CA | start=21
2025-08-19 22:43:54,029 INFO [探索] matcha cafe CA | start=1
2025-08-19 22:43:54,029 INFO [探索] matcha cafe CA | start=11
2025-08-19 22:43:54,030 INFO [探索] matcha cafe CA | start=21
2025-08-19 22:43:54,030 INFO [探索] matcha latte cafe NY | start=1
2025-08-19 22:43:54,030 INFO [探索] matcha latte cafe NY | start=11
2025-08-19 22:43:54,030 INFO [探索] matcha latte cafe NY | start=21
2025-08-19 22:43:54,030 INFO [探索] matcha cafe NY | start=1
2025-08-19 22:43:54,030 INFO [探索] matcha cafe NY | start=11
2025-08-19 22:43:54,030 INFO [探索] matcha cafe NY | start=21
2025-08-19 22:43:54,030 INFO [探索] matcha latte cafe TX | start=1
2025-08-19 22:43:54,031 INFO [探索] matcha latte cafe TX | start=11
2025-08-19 22:43:54,031 INFO [探索] matcha latte cafe TX | start=21
2025-08-19 22:43:54,031 INFO [探索] matcha cafe TX | start=1
2025-08-19 22:43:54,031 INFO [探索] matcha cafe TX | start=11
2025-08-19 22:43:54,031 INFO [探索] matcha cafe TX | start=21
2025-08-19 22:43:54,031 INFO [探索] matcha latte cafe WA | start=1
2025-08-19 22:43:54,031 INFO [探索] matcha latte cafe WA | start=11
2025-08-19 22:43:54,031 INFO [探索] matcha latte cafe WA | start=21
2025-08-19 22:43:54,031 INFO [探索] matcha cafe WA | start=1
2025-08-19 22:43:54,031 INFO [探索] matcha cafe WA | start=11
2025-08-19 22:43:54,031 INFO [探索] matcha cafe WA | start=21
2025-08-19 22:43:54,032 INFO [探索] matcha latte cafe IL | start=1
2025-08-19 22:43:54,032 INFO [探索] matcha latte cafe IL | start=11
2025-08-19 22:43:54,032 INFO [探索] matcha latte cafe IL | start=21
2025-08-19 22:43:54,032 INFO [探索] matcha cafe IL | start=1
2025-08-19 22:43:54,032 INFO [探索] matcha cafe IL | start=11
2025-08-19 22:43:54,032 INFO [探索] matcha cafe IL | start=21
2025-08-19 22:43:54,032 INFO [探索] matcha latte cafe FL | start=1
2025-08-19 22:43:54,032 INFO [探索] matcha latte cafe FL | start=11
2025-08-19 22:43:54,032 INFO [探索] matcha latte cafe FL | start=21
2025-08-19 22:43:54,032 INFO [探索] matcha cafe FL | start=1
2025-08-19 22:43:54,032 INFO [探索] matcha cafe FL | start=11
2025-08-19 22:43:54,033 INFO [探索] matcha cafe FL | start=21
2025-08-19 22:43:54,033 INFO [探索] matcha latte cafe CA | start=1
2025-08-19 22:43:54,033 INFO [探索] matcha latte cafe CA | start=11
2025-08-19 22:43:54,033 INFO [探索] matcha latte cafe CA | start=21
2025-08-19 22:43:54,033 INFO [探索] matcha cafe CA | start=1
2025-08-19 22:43:54,033 INFO [探索] matcha cafe CA | start=11
2025-08-19 22:43:54,033 INFO [探索] matcha cafe CA | start=21
2025-08-19 22:43:54,033 INFO [探索] matcha latte cafe NY | start=1
2025-08-19 22:43:54,033 INFO [探索] matcha latte cafe NY | start=11
2025-08-19 22:43:54,033 INFO [探索] matcha latte cafe NY | start=21
2025-08-19 22:43:54,033 INFO [探索] matcha cafe NY | start=1
2025-08-19 22:43:54,034 INFO [探索] matcha cafe NY | start=11
2025-08-19 22:43:54,034 INFO [探索] matcha cafe NY | start=21
2025-08-19 22:43:54,034 INFO [探索] matcha latte cafe TX | start=1
2025-08-19 22:43:54,034 INFO [探索] matcha latte cafe TX | start=11
2025-08-19 22:43:54,034 INFO [探索] matcha latte cafe TX | start=21
2025-08-19 22:43:54,034 INFO [探索] matcha cafe TX | start=1
2025-08-19 22:43:54,034 INFO [探索] matcha cafe TX | start=11
2025-08-19 22:43:54,034 INFO [探索] matcha cafe TX | start=21
2025-08-19 22:43:54,034 INFO [探索] matcha latte cafe WA | start=1
2025-08-19 22:43:54,034 INFO [探索] matcha latte cafe WA | start=11
2025-08-19 22:43:54,034 INFO [探索] matcha latte cafe WA | start=21
2025-08-19 22:43:54,035 INFO [探索] matcha cafe WA | start=1
2025-08-19 22:43:54,035 INFO [探索] matcha cafe WA | start=11
2025-08-19 22:43:54,035 INFO [探索] matcha cafe WA | start=21
2025-08-19 22:43:54,035 INFO [探索] matcha latte cafe IL | start=1
2025-08-19 22:43:54,035 INFO [探索] matcha latte cafe IL | start=11
2025-08-19 22:43:54,035 INFO [探索] matcha latte cafe IL | start=21
2025-08-19 22:43:54,035 INFO [探索] matcha cafe IL | start=1
2025-08-19 22:43:54,035 INFO [探索] matcha cafe IL | start=11
2025-08-19 22:43:54,035 INFO [探索] matcha cafe IL | start=21
2025-08-19 22:43:54,035 INFO [探索] matcha latte cafe FL | start=1
2025-08-19 22:43:54,035 INFO [探索] matcha latte cafe FL | start=11
2025-08-19 22:43:54,036 INFO [探索] matcha latte cafe FL | start=21
2025-08-19 22:43:54,036 INFO [探索] matcha cafe FL | start=1
2025-08-19 22:43:54,036 INFO [探索] matcha cafe FL | start=11
2025-08-19 22:43:54,036 INFO [探索] matcha cafe FL | start=21
2025-08-19 22:43:54,036 INFO [探索] matcha latte cafe CA | start=1
2025-08-19 22:43:54,036 INFO [探索] matcha latte cafe CA | start=11
2025-08-19 22:43:54,036 INFO [探索] matcha latte cafe CA | start=21
2025-08-19 22:43:54,036 INFO [探索] matcha cafe CA | start=1
2025-08-19 22:43:54,036 INFO [探索] matcha cafe CA | start=11
2025-08-19 22:43:54,036 INFO [探索] matcha cafe CA | start=21
2025-08-19 22:43:54,036 INFO [探索] matcha latte cafe NY | start=1
2025-08-19 22:43:54,037 INFO [探索] matcha latte cafe NY | start=11
